,Content ID,User ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
9089,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,7d8464e7-44df-46bd-b338-d599eb730ea2,want,2021-06-11 11:48:13,positive,70,photo,education
9090,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,8fe167eb-3c69-459a-b32d-b030b942eab4,peeking,2020-12-30 10:17:21,neutral,35,photo,education
9091,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,super love,2020-06-28 22:15:50,positive,75,photo,education
9092,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,interested,2020-10-02 13:35:11,positive,30,photo,education
9093,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,7240bf9b-7424-4c04-aab1-1d7aa39964d9,indifferent,2021-05-11 01:53:53,neutral,20,photo,education
9094,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,094fbe49-da84-4445-9d28-7fc5f593f5ad,cherish,2020-08-05 14:21:17,positive,70,photo,education
9095,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,eb74e88c-1bf5-402f-987e-90a5977ae1e3,heart,2021-04-22 07:11:57,positive,60,photo,education
9096,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,dislike,2021-03-17 23:56:45,negative,10,photo,education
9097,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,1d8dfb6a-330c-4eb9-a603-364f207c6e57,scared,2021-03-30 20:56:33,negative,15,photo,education
9098,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,indifferent,2021-05-10 06:55:56,neutral,20,photo,education
9099,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2020-11-17 20:56:53,negative,10,photo,education
9100,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,289044c8-e74c-4814-898a-b3b5eba6e46e,want,2021-04-29 21:29:57,positive,70,photo,education
9101,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,e8849148-1482-4926-9f28-a537630b9ba2,cherish,2021-03-11 02:07:01,positive,70,photo,education
9102,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,766886c9-a63a-4446-bb4a-07d611b3b212,disgust,2020-10-06 07:42:32,negative,0,photo,education
9103,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,db392b86-6ba5-4a9b-933a-a2553488bb62,indifferent,2021-05-16 19:26:27,neutral,20,photo,education
9104,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,70848bd7-6cd5-4686-b22b-a9afb05541a5,hate,2021-04-23 19:15:41,negative,5,photo,education
9105,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,ed1c744d-8561-4b41-b83c-7bf554fbca97,worried,2020-12-17 04:10:28,negative,12,photo,education
9106,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,f62c96d8-5b1e-45c6-8a65-b36a9387827d,peeking,2020-09-03 13:19:18,neutral,35,photo,education
9107,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,want,2021-01-22 20:41:31,positive,70,photo,education
9108,4df372b3-ed9d-41ef-b33d-b576ec383dfc,9e9c6089-692f-406c-afee-50f62c127e9d,adore,2021-05-31 23:06:03,positive,72,audio,dogs
9109,4df372b3-ed9d-41ef-b33d-b576ec383dfc,600118fa-e6f4-4d74-aeb6-936abbbf38a1,adore,2021-02-01 06:11:51,positive,72,audio,dogs
9110,4df372b3-ed9d-41ef-b33d-b576ec383dfc,4027aa31-4bda-4e1d-92f7-49de962e8da9,love,2021-02-09 01:16:41,positive,65,audio,dogs
9111,4df372b3-ed9d-41ef-b33d-b576ec383dfc,a6e32004-8866-40e5-aaeb-e159c13fd42a,super love,2020-10-06 09:39:10,positive,75,audio,dogs
9112,4df372b3-ed9d-41ef-b33d-b576ec383dfc,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,heart,2021-03-06 14:17:36,positive,60,audio,dogs
9113,4df372b3-ed9d-41ef-b33d-b576ec383dfc,c1c53b8c-b6a8-4343-a369-4a0595a97807,love,2021-01-10 04:02:04,positive,65,audio,dogs
9114,4df372b3-ed9d-41ef-b33d-b576ec383dfc,0c347562-ce55-450b-91ab-0707662b36f5,heart,2021-01-31 01:36:07,positive,60,audio,dogs
9115,4df372b3-ed9d-41ef-b33d-b576ec383dfc,cbc99939-e6a6-4269-9819-bffce6f38751,peeking,2020-07-27 00:54:41,neutral,35,audio,dogs
9116,4df372b3-ed9d-41ef-b33d-b576ec383dfc,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,want,2021-04-02 03:26:48,positive,70,audio,dogs
9117,4df372b3-ed9d-41ef-b33d-b576ec383dfc,da97952a-2eba-46c4-a19e-3df3c40a1524,indifferent,2020-08-31 22:29:50,neutral,20,audio,dogs
9118,4df372b3-ed9d-41ef-b33d-b576ec383dfc,1a1be722-70b0-47e0-a737-1700cffa1e6d,dislike,2020-07-25 10:55:28,negative,10,audio,dogs
9119,4df372b3-ed9d-41ef-b33d-b576ec383dfc,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,hate,2020-08-21 19:38:00,negative,5,audio,dogs
9120,4df372b3-ed9d-41ef-b33d-b576ec383dfc,15cf4392-8541-422b-8957-a9c0380c11d9,heart,2021-03-08 12:50:14,positive,60,audio,dogs
9121,4df372b3-ed9d-41ef-b33d-b576ec383dfc,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,dislike,2021-02-26 15:19:33,negative,10,audio,dogs
9122,4df372b3-ed9d-41ef-b33d-b576ec383dfc,a483c273-aee5-44bc-883e-d6963157aa4c,heart,2020-07-10 03:45:43,positive,60,audio,dogs
9123,4df372b3-ed9d-41ef-b33d-b576ec383dfc,79acce4b-b991-4a68-b762-d496686a4f32,want,2021-03-03 12:25:14,positive,70,audio,dogs
9124,4df372b3-ed9d-41ef-b33d-b576ec383dfc,0c347562-ce55-450b-91ab-0707662b36f5,peeking,2021-05-15 20:33:27,neutral,35,audio,dogs
9125,4df372b3-ed9d-41ef-b33d-b576ec383dfc,a8d09ab9-44c6-493c-afdf-93888822a4b0,indifferent,2021-05-11 00:42:21,neutral,20,audio,dogs
9126,4df372b3-ed9d-41ef-b33d-b576ec383dfc,05782669-264e-4c14-990e-14c8dbb13bef,adore,2020-11-22 15:22:12,positive,72,audio,dogs
9127,4df372b3-ed9d-41ef-b33d-b576ec383dfc,a94a7d87-65df-4c21-847a-0e8af6cb5c02,peeking,2020-08-13 12:54:34,neutral,35,audio,dogs
9128,4df372b3-ed9d-41ef-b33d-b576ec383dfc,69532ce2-1ffe-4187-8042-0230d115b24e,heart,2021-06-02 12:24:36,positive,60,audio,dogs
9129,4df372b3-ed9d-41ef-b33d-b576ec383dfc,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,super love,2021-04-19 01:45:07,positive,75,audio,dogs
9130,4df372b3-ed9d-41ef-b33d-b576ec383dfc,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,scared,2020-08-06 19:01:41,negative,15,audio,dogs
9131,4df372b3-ed9d-41ef-b33d-b576ec383dfc,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,peeking,2020-09-10 22:42:23,neutral,35,audio,dogs
9132,4df372b3-ed9d-41ef-b33d-b576ec383dfc,92c3576c-8634-42a8-8005-6e1ff8c207e8,disgust,2021-06-14 23:39:11,negative,0,audio,dogs
9133,4df372b3-ed9d-41ef-b33d-b576ec383dfc,0f21b6d6-7be6-484c-9698-d851ad7d43c5,like,2021-01-06 09:36:46,positive,50,audio,dogs
9134,4df372b3-ed9d-41ef-b33d-b576ec383dfc,163daa38-8b77-48c9-9af6-37a6c1447ac2,intrigued,2021-03-03 22:24:14,positive,45,audio,dogs
9135,4df372b3-ed9d-41ef-b33d-b576ec383dfc,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,worried,2021-04-28 16:31:18,negative,12,audio,dogs
9136,4df372b3-ed9d-41ef-b33d-b576ec383dfc,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,like,2020-12-21 08:39:05,positive,50,audio,dogs
9137,4df372b3-ed9d-41ef-b33d-b576ec383dfc,a8229d24-f219-4930-a382-24049a8f73bb,interested,2020-09-29 04:54:43,positive,30,audio,dogs
9138,4df372b3-ed9d-41ef-b33d-b576ec383dfc,ed3494e3-695b-4068-a725-09c6cdf92d63,interested,2020-08-16 19:31:26,positive,30,audio,dogs
9139,93081b1a-4446-438a-a0d7-fbcedc3c992d,fb4654ff-ce23-4a77-b52a-50f8948b5664,like,2020-12-21 16:55:29,positive,50,GIF,soccer
9140,93081b1a-4446-438a-a0d7-fbcedc3c992d,b596e7d8-dd3f-4125-8b99-4bf2283657cd,cherish,2021-03-02 10:15:55,positive,70,GIF,soccer
9141,93081b1a-4446-438a-a0d7-fbcedc3c992d,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,like,2020-11-06 02:04:37,positive,50,GIF,soccer
9142,93081b1a-4446-438a-a0d7-fbcedc3c992d,6978b891-dea2-4217-8bc8-47d5aa25e743,super love,2020-11-20 01:57:28,positive,75,GIF,soccer
9143,93081b1a-4446-438a-a0d7-fbcedc3c992d,cbc99939-e6a6-4269-9819-bffce6f38751,hate,2020-11-25 16:50:02,negative,5,GIF,soccer
9144,93081b1a-4446-438a-a0d7-fbcedc3c992d,054b5d2a-7ee3-49c8-912a-1cf58389ae60,intrigued,2021-04-25 20:49:47,positive,45,GIF,soccer
9145,93081b1a-4446-438a-a0d7-fbcedc3c992d,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,peeking,2020-06-30 03:29:05,neutral,35,GIF,soccer
9146,93081b1a-4446-438a-a0d7-fbcedc3c992d,49f49bcf-17fe-4edd-990d-16c3d1df931b,like,2020-11-30 23:49:21,positive,50,GIF,soccer
9147,93081b1a-4446-438a-a0d7-fbcedc3c992d,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,like,2020-08-04 17:00:57,positive,50,GIF,soccer
9148,93081b1a-4446-438a-a0d7-fbcedc3c992d,a1290f9f-af93-432d-be86-65840470c621,super love,2020-11-09 15:00:34,positive,75,GIF,soccer
9149,f361cc99-64f0-4a7c-ad49-945ff01abaa6,fc709c94-7491-4753-ad53-dfee49823a2f,disgust,2020-08-24 20:16:33,negative,0,photo,dogs
9150,f361cc99-64f0-4a7c-ad49-945ff01abaa6,3956593b-7739-426a-b7a5-e841c95a5df9,hate,2020-11-06 14:25:14,negative,5,photo,dogs
9151,f361cc99-64f0-4a7c-ad49-945ff01abaa6,c43c2351-9591-4122-acdd-b521723d7292,disgust,2021-03-11 07:43:00,negative,0,photo,dogs
9152,f361cc99-64f0-4a7c-ad49-945ff01abaa6,92c3576c-8634-42a8-8005-6e1ff8c207e8,intrigued,2020-09-22 23:52:27,positive,45,photo,dogs
9153,f361cc99-64f0-4a7c-ad49-945ff01abaa6,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,love,2020-07-28 07:33:48,positive,65,photo,dogs
9154,f361cc99-64f0-4a7c-ad49-945ff01abaa6,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,super love,2020-09-19 03:37:41,positive,75,photo,dogs
9155,f361cc99-64f0-4a7c-ad49-945ff01abaa6,3455a646-398f-4b16-b19a-1371cdb2e048,like,2020-07-24 01:14:09,positive,50,photo,dogs
9156,f361cc99-64f0-4a7c-ad49-945ff01abaa6,56e65b5b-e1b4-4f67-b596-e75bf103783b,want,2021-03-11 22:41:23,positive,70,photo,dogs
9157,f361cc99-64f0-4a7c-ad49-945ff01abaa6,23cc47ff-e5cd-4915-828d-258aefce5a14,like,2020-07-26 18:50:11,positive,50,photo,dogs
9158,f361cc99-64f0-4a7c-ad49-945ff01abaa6,9bb5d084-0b28-4352-8591-5b5a4efecdf0,super love,2020-12-06 06:32:40,positive,75,photo,dogs
9159,f361cc99-64f0-4a7c-ad49-945ff01abaa6,600118fa-e6f4-4d74-aeb6-936abbbf38a1,worried,2020-06-24 21:09:55,negative,12,photo,dogs
9160,f361cc99-64f0-4a7c-ad49-945ff01abaa6,40e643fb-369c-4ecb-beb7-810114f331fa,want,2021-05-31 01:37:09,positive,70,photo,dogs
9161,f361cc99-64f0-4a7c-ad49-945ff01abaa6,e74edcea-5db4-4412-a4ce-eb7c5adc314a,like,2021-05-18 08:59:04,positive,50,photo,dogs
9162,f361cc99-64f0-4a7c-ad49-945ff01abaa6,84bd5adb-286c-429a-926d-4ea120270825,dislike,2021-04-28 07:21:50,negative,10,photo,dogs
9163,f361cc99-64f0-4a7c-ad49-945ff01abaa6,94bf7864-a52e-405e-a729-9702bf79c234,like,2020-12-01 15:31:38,positive,50,photo,dogs
9164,f361cc99-64f0-4a7c-ad49-945ff01abaa6,cb97b0ea-fc93-4597-b391-846710c6fedc,want,2021-05-10 18:19:46,positive,70,photo,dogs
9165,f361cc99-64f0-4a7c-ad49-945ff01abaa6,c834ba1d-8a10-4984-aaf2-7c2eab207076,super love,2020-06-22 20:28:25,positive,75,photo,dogs
9166,f361cc99-64f0-4a7c-ad49-945ff01abaa6,f46eee2a-6024-4046-a6f4-5232366edb87,scared,2021-05-08 11:01:55,negative,15,photo,dogs
9167,f361cc99-64f0-4a7c-ad49-945ff01abaa6,5d33137a-3306-4d5f-8ab1-48d2446a12b0,want,2021-01-28 05:09:03,positive,70,photo,dogs
9168,f361cc99-64f0-4a7c-ad49-945ff01abaa6,7240bf9b-7424-4c04-aab1-1d7aa39964d9,want,2021-01-27 13:20:17,positive,70,photo,dogs
9169,f361cc99-64f0-4a7c-ad49-945ff01abaa6,8298747d-33c8-441c-9c5a-a6cf648c95d8,indifferent,2021-03-05 14:47:27,neutral,20,photo,dogs
9170,f361cc99-64f0-4a7c-ad49-945ff01abaa6,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,love,2020-10-13 14:13:50,positive,65,photo,dogs
9171,f361cc99-64f0-4a7c-ad49-945ff01abaa6,92b87fa5-f271-43e0-af66-84fac21052e6,heart,2021-03-20 20:06:48,positive,60,photo,dogs
9172,f361cc99-64f0-4a7c-ad49-945ff01abaa6,e8849148-1482-4926-9f28-a537630b9ba2,dislike,2021-03-29 14:35:21,negative,10,photo,dogs
9173,f361cc99-64f0-4a7c-ad49-945ff01abaa6,18c56602-937e-4ff3-bc6c-43f0b14212ca,worried,2021-04-21 10:42:22,negative,12,photo,dogs
9174,f361cc99-64f0-4a7c-ad49-945ff01abaa6,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,want,2020-07-08 20:47:29,positive,70,photo,dogs
9175,f361cc99-64f0-4a7c-ad49-945ff01abaa6,094fbe49-da84-4445-9d28-7fc5f593f5ad,peeking,2021-01-31 02:35:10,neutral,35,photo,dogs
9176,f361cc99-64f0-4a7c-ad49-945ff01abaa6,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,intrigued,2021-01-02 06:40:14,positive,45,photo,dogs
9177,f361cc99-64f0-4a7c-ad49-945ff01abaa6,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,super love,2021-05-25 12:51:17,positive,75,photo,dogs
9178,f361cc99-64f0-4a7c-ad49-945ff01abaa6,740a4abd-187d-4783-990b-161c52fb5f86,interested,2021-04-27 10:22:33,positive,30,photo,dogs
9179,f361cc99-64f0-4a7c-ad49-945ff01abaa6,f2a3b679-edc8-4b0e-9793-995ef2e100f2,peeking,2021-04-08 02:44:05,neutral,35,photo,dogs
9180,f361cc99-64f0-4a7c-ad49-945ff01abaa6,f62c96d8-5b1e-45c6-8a65-b36a9387827d,interested,2021-04-29 18:58:57,positive,30,photo,dogs
9181,f361cc99-64f0-4a7c-ad49-945ff01abaa6,d16ed6bf-d35e-463b-92b0-393ee67e220c,love,2020-09-27 08:41:24,positive,65,photo,dogs
9182,f361cc99-64f0-4a7c-ad49-945ff01abaa6,fc17ca61-7c66-4ceb-8504-32f58b438b45,like,2021-02-07 21:02:27,positive,50,photo,dogs
9183,f361cc99-64f0-4a7c-ad49-945ff01abaa6,bbef3be1-172e-44bb-be3b-013140707ecf,scared,2021-02-13 14:31:32,negative,15,photo,dogs
9184,f361cc99-64f0-4a7c-ad49-945ff01abaa6,3f2d07e5-3604-4873-9737-bb44340773d8,cherish,2020-08-11 23:11:23,positive,70,photo,dogs
9185,fc346df4-d165-4ed0-8d43-a6896daf908e,a8229d24-f219-4930-a382-24049a8f73bb,cherish,2021-01-06 03:42:26,positive,70,video,public speaking
9186,fc346df4-d165-4ed0-8d43-a6896daf908e,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,like,2020-12-28 03:49:05,positive,50,video,public speaking
9187,fc346df4-d165-4ed0-8d43-a6896daf908e,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,peeking,2020-10-07 07:33:12,neutral,35,video,public speaking
9188,fc346df4-d165-4ed0-8d43-a6896daf908e,acbac577-54c9-4476-af3c-a3241a3f4a19,love,2021-03-06 05:16:42,positive,65,video,public speaking
9189,fc346df4-d165-4ed0-8d43-a6896daf908e,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,indifferent,2020-12-06 01:37:31,neutral,20,video,public speaking
9190,fc346df4-d165-4ed0-8d43-a6896daf908e,f11e8adf-a550-4e7a-ab81-dbccd952dff8,scared,2020-12-01 17:43:27,negative,15,video,public speaking
9191,fc346df4-d165-4ed0-8d43-a6896daf908e,30be2156-59d1-451e-beea-1a3690200a2b,super love,2020-08-16 21:30:40,positive,75,video,public speaking
9192,fc346df4-d165-4ed0-8d43-a6896daf908e,0828c4e1-63ec-4121-aa07-eefd37954bb9,adore,2020-08-30 10:05:26,positive,72,video,public speaking
9193,fc346df4-d165-4ed0-8d43-a6896daf908e,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,love,2021-06-18 05:52:18,positive,65,video,public speaking
9194,fc346df4-d165-4ed0-8d43-a6896daf908e,ba55c3a8-5ab2-486a-8c90-b972117453bb,scared,2020-09-12 09:23:01,negative,15,video,public speaking
9195,fc346df4-d165-4ed0-8d43-a6896daf908e,49da0743-cb4d-4c84-b6a2-537bbe7256d1,love,2020-07-29 23:05:00,positive,65,video,public speaking
9196,fc346df4-d165-4ed0-8d43-a6896daf908e,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,adore,2021-01-06 20:33:10,positive,72,video,public speaking
9197,fc346df4-d165-4ed0-8d43-a6896daf908e,3ae50cc3-39cc-440a-8e31-3215011f2762,adore,2020-08-29 21:00:22,positive,72,video,public speaking
9198,fc346df4-d165-4ed0-8d43-a6896daf908e,1879b698-1639-438e-a07e-ddd735f8d57c,want,2020-10-24 14:49:15,positive,70,video,public speaking
9199,fc346df4-d165-4ed0-8d43-a6896daf908e,9be473d9-cfdf-4954-bae2-09b0555a8ebb,dislike,2020-09-22 06:23:42,negative,10,video,public speaking
9200,fc346df4-d165-4ed0-8d43-a6896daf908e,15e325b1-c221-4bf8-8010-18d76b03646e,dislike,2020-08-06 10:33:28,negative,10,video,public speaking
9201,fc346df4-d165-4ed0-8d43-a6896daf908e,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,like,2020-10-28 14:37:41,positive,50,video,public speaking
9202,fc346df4-d165-4ed0-8d43-a6896daf908e,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,love,2020-09-26 14:19:03,positive,65,video,public speaking
9203,fc346df4-d165-4ed0-8d43-a6896daf908e,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,cherish,2020-12-28 10:48:32,positive,70,video,public speaking
9204,fc346df4-d165-4ed0-8d43-a6896daf908e,d51a3403-8bab-4d88-af4f-a429c6d8c168,cherish,2021-06-11 09:05:57,positive,70,video,public speaking
9205,fc346df4-d165-4ed0-8d43-a6896daf908e,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,want,2020-06-26 08:10:50,positive,70,video,public speaking
9206,fc346df4-d165-4ed0-8d43-a6896daf908e,d3aa94aa-3e81-49e4-915a-d269e4f42f29,intrigued,2020-10-17 20:35:29,positive,45,video,public speaking
9207,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,intrigued,2020-10-02 02:55:28,positive,45,photo,animals
9208,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,intrigued,2021-06-15 03:57:43,positive,45,photo,animals
9209,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,dislike,2020-07-29 10:55:23,negative,10,photo,animals
9210,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,b1ceae0c-016d-421f-a6f0-488a7857f9f6,cherish,2020-09-19 17:29:09,positive,70,photo,animals
9211,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,heart,2021-05-23 14:10:00,positive,60,photo,animals
9212,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,2021-05-05 00:26:32,positive,72,photo,animals
9213,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,05d7e77f-a18a-4358-a23a-46c560b3682e,hate,2021-01-13 21:36:09,negative,5,photo,animals
9214,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,e69d9ade-20e5-4e31-bc70-5a46556c530f,super love,2020-07-07 06:02:59,positive,75,photo,animals
9215,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,740a4abd-187d-4783-990b-161c52fb5f86,disgust,2020-12-23 02:23:39,negative,0,photo,animals
9216,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,like,2020-09-23 18:25:46,positive,50,photo,animals
9217,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,3954373b-2411-4d3a-98ba-03bafc1a1a6d,scared,2021-04-29 11:14:40,negative,15,photo,animals
9218,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,e6a52b6a-20ec-4b09-bbb7-4a1138014985,super love,2021-01-09 18:33:29,positive,75,photo,animals
9219,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,ce7c338c-cad4-408f-895b-510ca73a388b,super love,2021-05-13 04:45:43,positive,75,photo,animals
9220,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,c7b6e374-1bef-48c3-8222-cc231dbd5cce,dislike,2021-06-10 09:01:47,negative,10,photo,animals
9221,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,8dda1a41-9e57-4944-bd36-18c0ac343b13,worried,2021-01-18 20:42:47,negative,12,photo,animals
9222,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,9a84c667-c913-47ce-be69-0f847dbfe0db,like,2020-10-16 07:29:36,positive,50,photo,animals
9223,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,peeking,2021-05-25 08:08:52,neutral,35,photo,animals
9224,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,want,2021-06-01 08:50:08,positive,70,photo,animals
9225,64b9d086-2fd4-46d0-a19d-848572029de1,98411adf-cfc0-400d-aac8-e215571ef3f2,interested,2021-06-07 08:16:17,positive,30,audio,healthy eating
9226,64b9d086-2fd4-46d0-a19d-848572029de1,0c5b0547-820a-4beb-832e-3162f74ccfa7,cherish,2020-08-05 18:26:08,positive,70,audio,healthy eating
9227,64b9d086-2fd4-46d0-a19d-848572029de1,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,super love,2020-11-21 19:10:13,positive,75,audio,healthy eating
9228,64b9d086-2fd4-46d0-a19d-848572029de1,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,heart,2021-01-17 12:40:45,positive,60,audio,healthy eating
9229,64b9d086-2fd4-46d0-a19d-848572029de1,d3aa94aa-3e81-49e4-915a-d269e4f42f29,disgust,2021-05-11 05:57:51,negative,0,audio,healthy eating
9230,64b9d086-2fd4-46d0-a19d-848572029de1,8298747d-33c8-441c-9c5a-a6cf648c95d8,cherish,2020-09-16 03:53:19,positive,70,audio,healthy eating
9231,64b9d086-2fd4-46d0-a19d-848572029de1,e32722f4-69b1-4aff-b13b-8928ea08fd6a,hate,2020-11-02 19:30:48,negative,5,audio,healthy eating
9232,64b9d086-2fd4-46d0-a19d-848572029de1,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,heart,2020-06-28 02:52:33,positive,60,audio,healthy eating
9233,64b9d086-2fd4-46d0-a19d-848572029de1,624db443-c716-4227-ac84-a6f7c3a59162,hate,2021-03-12 19:11:57,negative,5,audio,healthy eating
9234,64b9d086-2fd4-46d0-a19d-848572029de1,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,cherish,2021-05-19 10:27:56,positive,70,audio,healthy eating
9235,64b9d086-2fd4-46d0-a19d-848572029de1,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,disgust,2021-06-08 07:12:26,negative,0,audio,healthy eating
9236,64b9d086-2fd4-46d0-a19d-848572029de1,168e6d97-0b9c-45d0-ba57-cabc8c60d428,intrigued,2021-05-27 19:35:07,positive,45,audio,healthy eating
9237,64b9d086-2fd4-46d0-a19d-848572029de1,c3988ef2-7e28-4db7-8981-c69f61a3bfce,intrigued,2020-06-28 09:33:08,positive,45,audio,healthy eating
9238,64b9d086-2fd4-46d0-a19d-848572029de1,45064aca-5e28-4b1f-be64-202fc5e0daba,disgust,2020-08-31 23:48:23,negative,0,audio,healthy eating
9239,64b9d086-2fd4-46d0-a19d-848572029de1,7240bf9b-7424-4c04-aab1-1d7aa39964d9,cherish,2021-04-26 07:08:32,positive,70,audio,healthy eating
9240,64b9d086-2fd4-46d0-a19d-848572029de1,acbac577-54c9-4476-af3c-a3241a3f4a19,love,2021-06-16 01:30:22,positive,65,audio,healthy eating
9241,64b9d086-2fd4-46d0-a19d-848572029de1,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,super love,2021-04-01 04:31:09,positive,75,audio,healthy eating
9242,64b9d086-2fd4-46d0-a19d-848572029de1,22056f9e-4654-44e9-930d-2fabdeb80f95,heart,2021-02-08 17:44:53,positive,60,audio,healthy eating
9243,64b9d086-2fd4-46d0-a19d-848572029de1,c5d04879-87bd-4950-9e63-334382ef53af,love,2020-09-25 15:26:18,positive,65,audio,healthy eating
9244,64b9d086-2fd4-46d0-a19d-848572029de1,2026ccb6-77b2-494c-9b6b-a5d32aa86776,super love,2020-10-21 20:46:35,positive,75,audio,healthy eating
9245,64b9d086-2fd4-46d0-a19d-848572029de1,306662a5-e17a-44a4-bb67-cc858ae1dccd,hate,2021-02-25 22:57:04,negative,5,audio,healthy eating
9246,64b9d086-2fd4-46d0-a19d-848572029de1,92423e9a-4e8c-49bc-be75-c819912696ce,want,2021-03-09 21:37:12,positive,70,audio,healthy eating
9247,64b9d086-2fd4-46d0-a19d-848572029de1,a559688e-3f10-436f-a25e-8ad553eacb89,super love,2021-02-12 10:13:37,positive,75,audio,healthy eating
9248,def0559c-73c2-48f9-b85d-0c807659207f,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,heart,2021-06-08 18:31:00,positive,60,audio,animals
9249,def0559c-73c2-48f9-b85d-0c807659207f,2941011b-f214-4430-8a14-e791ed0805bb,adore,2021-01-10 09:35:37,positive,72,audio,animals
9250,def0559c-73c2-48f9-b85d-0c807659207f,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,heart,2021-02-17 01:24:25,positive,60,audio,animals
